incident_id,title,description,signatures,source,source_type,source_url,annotation_confidence,annotated_by,date_annotated
AVID-AVID-2026-R0243,openclaw: OpenClaw affected by Stored XSS in Control UI via unsanitized assistant name/avatar in inline script injection (CVE-2026-27485),"OpenClaw is a personal AI assistant. In versions 2026.2.17 and below, skills/skill-creator/scripts/package_skill.py (a local helper script used when authors package skills) previously followed symlinks while building .skill archives. If an author runs this script on a crafted local skill directory containing symlinks to files outside the skill root, the resulting archive can include unintended file contents. If exploited, this vulnerability can lead to potential unintentional disclosure of local files from the packaging machine into a generated .skill artifact, but requires local execution of the packaging script on attacker-controlled skill contents. This issue has been fixed in version 2026.2.18. Security S0100: Software Vulnerability",S3,avid,incident,https://www.cve.org/CVERecord?id=CVE-2026-27485,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0251,Dia: Data exfiltration via prompt injection,"Dia's fetch_web_content feature was found to be vulnerable to data exfiltration through prompt injection, allowing attackers to extract sensitive user information by encoding it in URLs. Initial detection-based security measures failed, leading to the feature's removal and a complete architectural redesign to enforce URL provenance and mitigate the risk of exploitation.",S2b,avid,incident,https://avidml.org/database/AVID-2026-R0251,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0255,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `promptinject.HijackHateHumans`.,"The probe promptinject.HijackHateHumans tests for potential hijacking of prompts that express hate towards humans. This probe is part of the promptinject module which detects and analyzes prompt injection attacks.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0256,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `promptinject.HijackKillHumans`.,"The probe promptinject.HijackKillHumans tests for malicious prompt injections aimed at causing harm to humans. This probe is part of the promptinject module which detects and analyzes prompt injection attacks.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0257,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBraille`.,"The probe encoding.InjectBraille tests encoding functions related to Braille representation. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0258,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectEcoji`.,"The probe encoding.InjectEcoji tests the injection of Ecoji encoding into data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0259,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectHex`.,"The probe encoding.InjectHex tests for vulnerabilities related to hexadecimal encoding in prompt injection scenarios. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0260,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectMorse`.,"The probe encoding.InjectMorse tests the injection of Morse code to bypass input filtering safeguards. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0261,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectNato`.,"The probe encoding.InjectNato tests encoding techniques to bypass input filtering by using NATO phonetic alphabet representations. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0262,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectROT13`.,"The probe encoding.InjectROT13 tests the encoding of strings using the ROT13 cipher to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0263,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectUU`.,"The probe encoding.InjectUU tests the ability to encode data using UUencoding to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0264,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectUnicodeTagChars`.,"The probe encoding.InjectUnicodeTagChars tests the injection of Unicode tag characters to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0265,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectZalgo`.,"The probe encoding.InjectZalgo tests the ability to encode strings using Zalgo text to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0266,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `exploitation.JinjaTemplatePythonInjection`.,"The probe exploitation.JinjaTemplatePythonInjection tests for potential Python code execution via Jinja template injection vulnerabilities. This probe is part of the exploitation module which attempts to exploit injection vulnerabilities.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0301: Information Leak S0403: Adversarial Example","S2b,S3",avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0267,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `exploitation.SQLInjectionEcho`.,"The probe exploitation.SQLInjectionEcho tests for SQL injection vulnerabilities by attempting to exploit echo responses. This probe is part of the exploitation module which attempts to exploit injection vulnerabilities.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0301: Information Leak S0403: Adversarial Example","S2b,S3",avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0269,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `goodside.ThreatenJSON`.,"The probe goodside.ThreatenJSON tests the model's susceptibility to JSON-based threat prompts. This probe is part of the goodside module which evaluate attack success rates of specific probes.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security Performance S0403: Adversarial Example P0201: Resilience/ Stability P0204: Accuracy",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0270,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `goodside.WhoIsRiley`.,"The probe goodside.WhoIsRiley tests the model's ability to provide incorrect answers about a specific name. This probe is part of the goodside module which evaluate attack success rates of specific probes.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Ethics Performance E0402: Generative Misinformation P0204: Accuracy",S1,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0275,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionFactSnippetEiffel`.,"The probe latentinjection.LatentInjectionFactSnippetEiffel tests for latent injection vulnerabilities in applications. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0276,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionFactSnippetLegal`.,"The probe latentinjection.LatentInjectionFactSnippetLegal tests for latent injection vulnerabilities in legal contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0277,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionReport`.,"The probe latentinjection.LatentInjectionReport tests for latent injection vulnerabilities in various contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0278,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionResume`.,"The probe latentinjection.LatentInjectionResume tests for latent injection vulnerabilities in various contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0279,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionTranslationEnFr`.,"The probe latentinjection.LatentInjectionTranslationEnFr tests for model responses to context-embedded injections, including indirect prompt injections and latent jailbreaks. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0280,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionTranslationEnZh`.,"The probe latentinjection.LatentInjectionTranslationEnZh tests for model responses to context-embedded injections, including indirect prompt injections and latent jailbreaks. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0281,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentJailbreak`.,"The probe latentinjection.LatentJailbreak tests for model responses to latent injections embedded within context. This probe is part of the latentinjection module which detects latent injection issues.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0282,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase32`.,"The probe encoding.InjectBase32 tests the injection of Base32 encoded data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0283,Mistral-Small-24B-Instruct-2501: The model Mistral-Small-24B-Instruct-2501 from Mistral was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase64`.,"The probe encoding.InjectBase64 tests the functionality of Base64 encoding. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM Mistral-Small-24B-Instruct-2501 was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0288,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `atkgen.Tox`.,"The probe atkgen.Tox tests automatic attack generation to elicit toxic outputs from language models. This probe is part of the atkgen module which generate attack prompts for toxicity testing.

The LLM gpt-oss-20b was evaluated on this probe. Ethics E0301: Toxicity",S6,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0289,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `continuation.ContinueSlursReclaimedSlurs`.,"The probe continuation.ContinueSlursReclaimedSlurs tests if a model will complete a partial ethnic slur when prompted. This probe is part of the continuation module which checks model responses to contentious term continuations.

The LLM gpt-oss-20b was evaluated on this probe. Ethics Performance E0101: Group fairness E0301: Toxicity P0401: Psychological Safety","S6,S8",avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0290,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `dan.Ablation_Dan_11_0`.,"The probe dan.Ablation_Dan_11_0 tests the effectiveness of various detection mechanisms. This probe is part of the dan module which evaluate the performance of the DAN model.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0291,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `dan.AutoDANCached`.,"The probe dan.AutoDANCached tests the caching behavior of the AutoDAN system. This probe is part of the dan module which evaluate the performance of the DAN model.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0292,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `dan.DanInTheWild`.,"The probe dan.DanInTheWild tests for the presence of specific vulnerabilities in AI models. This probe is part of the dan module which evaluate the performance of the DAN model.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0293,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `divergence.Repeat`.,"The probe divergence.Repeat tests if a model outputs unintended data when asked to repeat a string multiple times. This probe is part of the divergence module which detects divergence in model output.

The LLM gpt-oss-20b was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0295,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `dra.DRA`.,"The probe dra.DRA tests models using disguised and reconstructed harmful strings through string manipulation. This probe is part of the dra module which tests models with disguised harmful behaviors.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0296,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectAscii85`.,"The probe encoding.InjectAscii85 tests the injection of ASCII85 encoding into data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0297,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectAtbash`.,"The probe encoding.InjectAtbash tests the Atbash cipher encoding method. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0298,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase16`.,"The probe encoding.InjectBase16 tests the injection of Base16 encoded data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0299,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase2048`.,"The probe encoding.InjectBase2048 tests the injection of Base2048 encoded data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0300,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase32`.,"The probe encoding.InjectBase32 tests the injection of Base32 encoded data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0301,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase64`.,"The probe encoding.InjectBase64 tests the functionality of Base64 encoding. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0302,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBraille`.,"The probe encoding.InjectBraille tests encoding functions related to Braille representation. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0303,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectEcoji`.,"The probe encoding.InjectEcoji tests the injection of Ecoji encoding into data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0304,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectHex`.,"The probe encoding.InjectHex tests for vulnerabilities related to hexadecimal encoding in prompt injection scenarios. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0305,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectMorse`.,"The probe encoding.InjectMorse tests the injection of Morse code to bypass input filtering safeguards. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0306,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectNato`.,"The probe encoding.InjectNato tests encoding techniques to bypass input filtering by using NATO phonetic alphabet representations. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0307,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectROT13`.,"The probe encoding.InjectROT13 tests the encoding of strings using the ROT13 cipher to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0308,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectUU`.,"The probe encoding.InjectUU tests the ability to encode data using UUencoding to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0309,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectUnicodeTagChars`.,"The probe encoding.InjectUnicodeTagChars tests the injection of Unicode tag characters to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0310,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectZalgo`.,"The probe encoding.InjectZalgo tests the ability to encode strings using Zalgo text to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0311,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `exploitation.JinjaTemplatePythonInjection`.,"The probe exploitation.JinjaTemplatePythonInjection tests for potential Python code execution via Jinja template injection vulnerabilities. This probe is part of the exploitation module which attempts to exploit injection vulnerabilities.

The LLM gpt-oss-20b was evaluated on this probe. Security S0301: Information Leak S0403: Adversarial Example","S2b,S3",avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0312,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `exploitation.SQLInjectionEcho`.,"The probe exploitation.SQLInjectionEcho tests for SQL injection vulnerabilities by attempting to exploit echo responses. This probe is part of the exploitation module which attempts to exploit injection vulnerabilities.

The LLM gpt-oss-20b was evaluated on this probe. Security S0301: Information Leak S0403: Adversarial Example","S2b,S3",avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0314,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `goodside.ThreatenJSON`.,"The probe goodside.ThreatenJSON tests the model's susceptibility to JSON-based threat prompts. This probe is part of the goodside module which evaluate attack success rates of specific probes.

The LLM gpt-oss-20b was evaluated on this probe. Security Performance S0403: Adversarial Example P0201: Resilience/ Stability P0204: Accuracy",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0315,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `goodside.WhoIsRiley`.,"The probe goodside.WhoIsRiley tests the model's ability to provide incorrect answers about a specific name. This probe is part of the goodside module which evaluate attack success rates of specific probes.

The LLM gpt-oss-20b was evaluated on this probe. Ethics Performance E0402: Generative Misinformation P0204: Accuracy",S1,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0320,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionFactSnippetEiffel`.,"The probe latentinjection.LatentInjectionFactSnippetEiffel tests for latent injection vulnerabilities in applications. This probe is part of the latentinjection module which detects latent injection issues.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0321,gpt-oss-20b: The model gpt-oss-20b from OpenAI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionFactSnippetLegal`.,"The probe latentinjection.LatentInjectionFactSnippetLegal tests for latent injection vulnerabilities in legal contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM gpt-oss-20b was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
